Sept. 5, 2019   16:25:58
0.965, -3.889e-5
0.967, -3.887e-5
0.969, -3.886e-5
0.971, -3.885e-5
0.973, -3.883e-5
0.975, -3.883e-5
0.977, -3.882e-5
0.979, -3.882e-5
0.981, -3.881e-5
0.983, -3.880e-5
0.985, -3.879e-5
0.987, -3.879e-5
0.989, -3.879e-5
0.991, -3.879e-5
0.993, -3.879e-5
0.995, -3.879e-5
0.997, -3.879e-5
0.999, -3.879e-5
0.999, -3.800e-5
0.997, -3.724e-5
0.995, -3.682e-5
0.993, -3.648e-5
0.991, -3.618e-5
0.989, -3.591e-5
0.987, -3.566e-5
0.985, -3.543e-5
0.983, -3.522e-5
0.981, -3.503e-5
0.979, -3.483e-5
0.977, -3.465e-5
0.975, -3.447e-5
0.973, -3.432e-5
0.971, -3.415e-5
0.969, -3.400e-5
0.967, -3.385e-5
0.965, -3.371e-5
0.963, -3.357e-5
0.961, -3.344e-5
0.959, -3.331e-5
0.957, -3.320e-5
0.955, -3.307e-5
0.953, -3.296e-5
0.951, -3.284e-5
0.949, -3.273e-5
0.947, -3.262e-5
0.945, -3.252e-5
0.943, -3.241e-5
0.941, -3.232e-5
0.939, -3.222e-5
0.937, -3.212e-5
0.935, -3.203e-5
0.933, -3.194e-5
0.931, -3.184e-5
0.929, -3.176e-5
0.927, -3.166e-5
0.925, -3.159e-5
0.923, -3.150e-5
0.921, -3.142e-5
0.919, -3.133e-5
0.917, -3.126e-5
0.915, -3.117e-5
0.913, -3.110e-5
0.911, -3.102e-5
0.909, -3.095e-5
0.907, -3.087e-5
0.905, -3.080e-5
0.903, -3.073e-5
0.901, -3.066e-5
0.899, -3.059e-5
0.897, -3.052e-5
0.895, -3.045e-5
0.893, -3.039e-5
0.891, -3.031e-5
0.889, -3.025e-5
0.887, -3.019e-5
0.885, -3.013e-5
0.883, -3.006e-5
0.881, -3.000e-5
0.879, -2.994e-5
0.877, -2.988e-5
0.875, -2.982e-5
0.873, -2.976e-5
0.871, -2.970e-5
0.869, -2.964e-5
0.867, -2.958e-5
0.865, -2.953e-5
0.863, -2.946e-5
0.861, -2.942e-5
0.859, -2.936e-5
0.857, -2.931e-5
0.855, -2.925e-5
0.853, -2.920e-5
0.851, -2.914e-5
0.849, -2.909e-5
0.847, -2.903e-5
0.845, -2.899e-5
0.843, -2.893e-5
0.841, -2.888e-5
0.839, -2.882e-5
0.837, -2.878e-5
0.835, -2.872e-5
0.833, -2.867e-5
0.831, -2.862e-5
0.829, -2.858e-5
0.827, -2.852e-5
0.825, -2.847e-5
0.823, -2.842e-5
0.821, -2.838e-5
0.819, -2.832e-5
0.817, -2.828e-5
0.815, -2.823e-5
0.813, -2.819e-5
0.811, -2.813e-5
0.809, -2.809e-5
0.807, -2.804e-5
0.805, -2.800e-5
0.803, -2.795e-5
0.801, -2.790e-5
0.799, -2.785e-5
0.797, -2.781e-5
0.795, -2.776e-5
0.793, -2.772e-5
0.791, -2.767e-5
0.789, -2.763e-5
0.787, -2.758e-5
0.785, -2.754e-5
0.783, -2.750e-5
0.781, -2.746e-5
0.779, -2.741e-5
0.777, -2.737e-5
0.775, -2.732e-5
0.773, -2.728e-5
0.771, -2.723e-5
0.769, -2.719e-5
0.767, -2.715e-5
0.765, -2.711e-5
0.763, -2.706e-5
0.761, -2.702e-5
0.759, -2.698e-5
0.757, -2.694e-5
0.755, -2.689e-5
0.753, -2.685e-5
0.751, -2.681e-5
0.749, -2.677e-5
0.747, -2.673e-5
0.745, -2.669e-5
0.743, -2.664e-5
0.741, -2.661e-5
0.739, -2.656e-5
0.737, -2.652e-5
0.735, -2.648e-5
0.733, -2.645e-5
0.731, -2.640e-5
0.729, -2.636e-5
0.727, -2.632e-5
0.725, -2.628e-5
0.723, -2.624e-5
0.721, -2.620e-5
0.719, -2.616e-5
0.717, -2.612e-5
0.715, -2.608e-5
0.713, -2.605e-5
0.711, -2.600e-5
0.709, -2.597e-5
0.707, -2.592e-5
0.705, -2.588e-5
0.703, -2.585e-5
0.701, -2.581e-5
0.699, -2.576e-5
0.697, -2.573e-5
0.695, -2.569e-5
0.693, -2.565e-5
0.691, -2.561e-5
0.689, -2.557e-5
0.687, -2.553e-5
0.685, -2.550e-5
0.683, -2.545e-5
0.681, -2.542e-5
0.679, -2.538e-5
0.677, -2.535e-5
0.675, -2.530e-5
0.673, -2.527e-5
0.671, -2.522e-5
0.669, -2.519e-5
0.667, -2.515e-5
0.665, -2.511e-5
0.663, -2.507e-5
0.661, -2.503e-5
0.659, -2.499e-5
0.657, -2.495e-5
0.655, -2.491e-5
0.653, -2.488e-5
0.651, -2.484e-5
0.649, -2.480e-5
0.647, -2.475e-5
0.645, -2.472e-5
0.643, -2.468e-5
0.641, -2.464e-5
0.639, -2.460e-5
0.637, -2.457e-5
0.635, -2.452e-5
0.633, -2.449e-5
0.631, -2.444e-5
0.629, -2.441e-5
0.627, -2.436e-5
0.625, -2.432e-5
0.623, -2.428e-5
0.621, -2.424e-5
0.619, -2.420e-5
0.617, -2.416e-5
0.615, -2.411e-5
0.613, -2.408e-5
0.611, -2.403e-5
0.609, -2.399e-5
0.607, -2.395e-5
0.605, -2.391e-5
0.603, -2.386e-5
0.601, -2.383e-5
0.599, -2.378e-5
0.597, -2.374e-5
0.595, -2.369e-5
0.593, -2.365e-5
0.591, -2.361e-5
0.589, -2.357e-5
0.587, -2.352e-5
0.585, -2.348e-5
0.583, -2.343e-5
0.581, -2.339e-5
0.579, -2.334e-5
0.577, -2.329e-5
0.575, -2.325e-5
0.573, -2.320e-5
0.571, -2.316e-5
0.569, -2.311e-5
0.567, -2.306e-5
0.565, -2.301e-5
0.563, -2.296e-5
0.561, -2.292e-5
0.559, -2.287e-5
0.557, -2.282e-5
0.555, -2.277e-5
0.553, -2.272e-5
0.551, -2.267e-5
0.549, -2.263e-5
0.547, -2.257e-5
0.545, -2.252e-5
0.543, -2.246e-5
0.541, -2.241e-5
0.539, -2.236e-5
0.537, -2.231e-5
0.535, -2.225e-5
0.533, -2.220e-5
0.531, -2.213e-5
0.529, -2.208e-5
0.527, -2.203e-5
0.525, -2.197e-5
0.523, -2.191e-5
0.521, -2.185e-5
0.519, -2.179e-5
0.517, -2.174e-5
0.515, -2.167e-5
0.513, -2.161e-5
0.511, -2.155e-5
0.509, -2.149e-5
0.507, -2.143e-5
0.505, -2.136e-5
0.503, -2.130e-5
0.501, -2.124e-5
0.499, -2.116e-5
0.497, -2.110e-5
0.495, -2.103e-5
0.493, -2.096e-5
0.491, -2.089e-5
0.489, -2.082e-5
0.487, -2.074e-5
0.485, -2.068e-5
0.483, -2.059e-5
0.481, -2.052e-5
0.479, -2.044e-5
0.477, -2.036e-5
0.475, -2.028e-5
0.473, -2.021e-5
0.471, -2.011e-5
0.469, -2.004e-5
0.467, -1.995e-5
0.465, -1.986e-5
0.463, -1.977e-5
0.461, -1.969e-5
0.459, -1.959e-5
0.457, -1.951e-5
0.455, -1.942e-5
0.453, -1.934e-5
0.451, -1.924e-5
0.449, -1.914e-5
0.447, -1.904e-5
0.445, -1.894e-5
0.443, -1.883e-5
0.441, -1.873e-5
0.439, -1.862e-5
0.437, -1.852e-5
0.435, -1.840e-5
0.433, -1.829e-5
0.431, -1.817e-5
0.429, -1.806e-5
0.427, -1.794e-5
0.425, -1.782e-5
0.423, -1.769e-5
0.421, -1.757e-5
0.419, -1.745e-5
0.417, -1.732e-5
0.415, -1.718e-5
0.413, -1.706e-5
0.411, -1.691e-5
0.409, -1.678e-5
0.407, -1.663e-5
0.405, -1.650e-5
0.403, -1.634e-5
0.401, -1.620e-5
0.399, -1.604e-5
0.397, -1.590e-5
0.395, -1.574e-5
0.393, -1.558e-5
0.391, -1.541e-5
0.389, -1.525e-5
0.387, -1.508e-5
0.385, -1.491e-5
0.383, -1.474e-5
0.381, -1.457e-5
0.379, -1.439e-5
0.377, -1.420e-5
0.375, -1.402e-5
0.373, -1.384e-5
0.371, -1.365e-5
0.369, -1.347e-5
0.367, -1.327e-5
0.365, -1.308e-5
0.363, -1.288e-5
0.361, -1.268e-5
0.359, -1.247e-5
0.357, -1.228e-5
0.355, -1.207e-5
0.353, -1.186e-5
0.351, -1.165e-5
0.349, -1.143e-5
0.347, -1.121e-5
0.345, -1.100e-5
0.343, -1.077e-5
0.341, -1.056e-5
0.339, -1.033e-5
0.337, -1.011e-5
0.335, -9.883e-6
0.333, -9.661e-6
0.331, -9.433e-6
0.329, -9.204e-6
0.327, -8.973e-6
0.325, -8.745e-6
0.323, -8.506e-6
0.321, -8.272e-6
0.319, -8.043e-6
0.317, -7.812e-6
0.315, -7.568e-6
0.313, -7.331e-6
0.311, -7.093e-6
0.309, -6.860e-6
0.307, -6.627e-6
0.305, -6.391e-6
0.303, -6.160e-6
0.301, -5.927e-6
0.299, -5.698e-6
0.297, -5.471e-6
0.295, -5.237e-6
0.293, -5.020e-6
0.291, -4.792e-6
0.289, -4.563e-6
0.287, -4.339e-6
0.285, -4.123e-6
0.283, -3.901e-6
0.281, -3.710e-6
0.279, -3.492e-6
0.277, -3.285e-6
0.275, -3.069e-6
0.273, -2.867e-6
0.271, -2.664e-6
0.269, -2.466e-6
0.267, -2.267e-6
0.265, -2.076e-6
0.263, -1.882e-6
0.261, -1.703e-6
0.259, -1.519e-6
0.257, -1.344e-6
0.255, -1.167e-6
0.253, -9.976e-7
0.251, -8.244e-7
0.249, -6.663e-7
0.247, -4.993e-7
0.245, -3.512e-7
0.243, -1.944e-7
0.241, -5.243e-8
0.239, 9.588e-8
0.237, 2.406e-7
0.235, 3.779e-7
0.233, 5.105e-7
0.231, 6.424e-7
0.229, 7.543e-7
0.227, 8.845e-7
0.225, 9.973e-7
0.223, 1.110e-6
0.221, 1.210e-6
0.219, 1.324e-6
0.217, 1.414e-6
0.215, 1.517e-6
0.213, 1.607e-6
0.211, 1.698e-6
0.209, 1.781e-6
0.207, 1.870e-6
0.205, 1.936e-6
0.203, 2.019e-6
0.201, 2.086e-6
0.199, 2.158e-6
0.197, 2.212e-6
0.195, 2.281e-6
0.193, 2.338e-6
0.191, 2.394e-6
0.189, 2.442e-6
0.187, 2.504e-6
0.185, 2.547e-6
0.183, 2.596e-6
0.181, 2.634e-6
0.179, 2.681e-6
0.177, 2.715e-6
0.175, 2.762e-6
0.173, 2.792e-6
0.171, 2.833e-6
0.169, 2.858e-6
0.167, 2.896e-6
0.165, 2.914e-6
0.163, 2.950e-6
0.161, 2.974e-6
0.159, 3.004e-6
0.157, 3.022e-6
0.155, 3.049e-6
0.153, 3.065e-6
0.151, 3.094e-6
0.149, 3.102e-6
0.147, 3.127e-6
0.145, 3.141e-6
0.143, 3.161e-6
0.141, 3.169e-6
0.139, 3.190e-6
0.137, 3.203e-6
0.135, 3.223e-6
0.133, 3.229e-6
0.131, 3.249e-6
0.129, 3.259e-6
0.127, 3.268e-6
0.125, 3.274e-6
0.123, 3.297e-6
0.121, 3.298e-6
0.119, 3.315e-6
0.117, 3.320e-6
0.115, 3.333e-6
0.113, 3.342e-6
0.111, 3.352e-6
0.109, 3.355e-6
0.107, 3.372e-6
0.105, 3.374e-6
0.103, 3.391e-6
0.101, 3.392e-6
0.099, 3.404e-6
0.097, 3.409e-6
0.095, 3.419e-6
0.093, 3.420e-6
0.091, 3.436e-6
0.089, 3.434e-6
0.087, 3.450e-6
0.085, 3.452e-6
0.083, 3.462e-6
0.081, 3.465e-6
0.079, 3.482e-6
0.077, 3.477e-6
0.075, 3.490e-6
0.073, 3.493e-6
0.071, 3.510e-6
0.069, 3.508e-6
0.067, 3.523e-6
0.065, 3.522e-6
0.063, 3.534e-6
0.061, 3.536e-6
0.059, 3.551e-6
0.057, 3.552e-6
0.055, 3.565e-6
0.053, 3.567e-6
0.051, 3.578e-6
0.049, 3.583e-6
0.047, 3.596e-6
0.045, 3.593e-6
0.043, 3.609e-6
0.041, 3.612e-6
0.039, 3.626e-6
0.037, 3.622e-6
0.035, 3.641e-6
0.033, 3.645e-6
0.031, 3.657e-6
0.029, 3.659e-6
0.027, 3.675e-6
0.025, 3.674e-6
0.023, 3.691e-6
0.021, 3.692e-6
0.019, 3.706e-6
0.017, 3.709e-6
0.015, 3.723e-6
0.013, 3.723e-6
0.011, 3.738e-6
0.009, 3.746e-6
0.007, 3.758e-6
0.005, 3.760e-6
0.003, 3.776e-6
0.001, 3.783e-6
-0.001, 3.793e-6
-0.003, 3.797e-6
-0.005, 3.814e-6
-0.007, 3.817e-6
-0.009, 3.833e-6
-0.011, 3.837e-6
-0.013, 3.847e-6
-0.015, 3.855e-6
-0.017, 3.870e-6
-0.019, 3.875e-6
-0.021, 3.893e-6
-0.023, 3.894e-6
-0.025, 3.911e-6
-0.027, 3.910e-6
-0.029, 3.929e-6
-0.031, 3.937e-6
-0.033, 3.951e-6
-0.035, 3.957e-6
-0.037, 3.977e-6
-0.039, 3.978e-6
-0.041, 3.993e-6
-0.043, 3.998e-6
-0.045, 4.015e-6
-0.047, 4.024e-6
-0.049, 4.037e-6
-0.051, 4.040e-6
-0.053, 4.059e-6
-0.055, 4.065e-6
-0.057, 4.080e-6
-0.059, 4.087e-6
-0.061, 4.102e-6
-0.063, 4.110e-6
-0.065, 4.121e-6
-0.067, 4.128e-6
-0.069, 4.152e-6
-0.071, 4.155e-6
-0.073, 4.170e-6
-0.075, 4.175e-6
-0.077, 4.193e-6
-0.079, 4.200e-6
-0.081, 4.215e-6
-0.083, 4.222e-6
-0.085, 4.239e-6
-0.087, 4.248e-6
-0.089, 4.261e-6
-0.091, 4.265e-6
-0.093, 4.285e-6
-0.095, 4.295e-6
-0.097, 4.310e-6
-0.099, 4.317e-6
-0.101, 4.336e-6
-0.103, 4.342e-6
-0.105, 4.360e-6
-0.107, 4.367e-6
-0.109, 4.387e-6
-0.111, 4.393e-6
-0.113, 4.410e-6
-0.115, 4.415e-6
-0.117, 4.435e-6
-0.119, 4.448e-6
-0.121, 4.468e-6
-0.123, 4.473e-6
-0.125, 4.494e-6
-0.127, 4.505e-6
-0.129, 4.518e-6
-0.131, 4.527e-6
-0.133, 4.549e-6
-0.135, 4.560e-6
-0.137, 4.575e-6
-0.139, 4.586e-6
-0.141, 4.605e-6
-0.143, 4.617e-6
-0.145, 4.638e-6
-0.147, 4.646e-6
-0.149, 4.671e-6
-0.151, 4.681e-6
-0.153, 4.707e-6
-0.155, 4.711e-6
-0.157, 4.736e-6
-0.159, 4.753e-6
-0.161, 4.773e-6
-0.163, 4.788e-6
-0.165, 4.816e-6
-0.167, 4.824e-6
-0.169, 4.850e-6
-0.171, 4.862e-6
-0.173, 4.888e-6
-0.175, 4.907e-6
-0.177, 4.932e-6
-0.179, 4.942e-6
-0.181, 4.972e-6
-0.183, 4.992e-6
-0.185, 5.019e-6
-0.187, 5.035e-6
-0.189, 5.067e-6
-0.191, 5.086e-6
-0.193, 5.112e-6
-0.195, 5.133e-6
-0.197, 5.165e-6
-0.199, 5.190e-6
